# X:$14A800  X_14A800_cos8k_full  (8192 words)
# m18 phaser LFO quadrature COS (read at $144ED6/$145078: x:(r0+$14a800),b)
# 3 bytes/word big-endian signed 24-bit fraction = word/2^23
#  idx | hex     signed24   fraction(24-bit)
  3788 | 838E16  -8155626   -0.9722264
  3789 | 838837  -8157129   -0.9724056
  3790 | 83825C  -8158628   -0.9725842
  3791 | 837C86  -8160122   -0.9727623
  3792 | 8376B5  -8161611   -0.9729398
  3793 | 8370E9  -8163095   -0.9731168
  3794 | 836B21  -8164575   -0.9732932
  3795 | 83655F  -8166049   -0.9734689
  3796 | 835FA1  -8167519   -0.9736441
  3797 | 8359E8  -8168984   -0.9738188
  3798 | 835434  -8170444   -0.9739928
  3799 | 834E84  -8171900   -0.9741664
  3800 | 8348DA  -8173350   -0.9743392
  3801 | 834334  -8174796   -0.9745116
  3802 | 833D93  -8176237   -0.9746834
  3803 | 8337F7  -8177673   -0.9748546
  3804 | 833260  -8179104   -0.9750252
  3805 | 832CCD  -8180531   -0.9751953
  3806 | 83273F  -8181953   -0.9753648
  3807 | 8321B6  -8183370   -0.9755337
  3808 | 831C32  -8184782   -0.9757020
  3809 | 8316B3  -8186189   -0.9758698
  3810 | 831139  -8187591   -0.9760369
  3811 | 830BC3  -8188989   -0.9762036
  3812 | 830652  -8190382   -0.9763696
  3813 | 8300E6  -8191770   -0.9765351
  3814 | 82FB7F  -8193153   -0.9766999
  3815 | 82F61C  -8194532   -0.9768643
  3816 | 82F0BF  -8195905   -0.9770280
  3817 | 82EB66  -8197274   -0.9771912
  3818 | 82E612  -8198638   -0.9773538
  3819 | 82E0C3  -8199997   -0.9775158
  3820 | 82DB79  -8201351   -0.9776772
  3821 | 82D633  -8202701   -0.9778382
  3822 | 82D0F3  -8204045   -0.9779984
  3823 | 82CBB7  -8205385   -0.9781581
  3824 | 82C680  -8206720   -0.9783173
  3825 | 82C14E  -8208050   -0.9784758
  3826 | 82BC21  -8209375   -0.9786338
  3827 | 82B6F8  -8210696   -0.9787912
  3828 | 82B1D4  -8212012   -0.9789481
  3829 | 82ACB6  -8213322   -0.9791043
  3830 | 82A79C  -8214628   -0.9792600
  3831 | 82A287  -8215929   -0.9794151
  3832 | 829D76  -8217226   -0.9795697
  3833 | 82986B  -8218517   -0.9797236
  3834 | 829364  -8219804   -0.9798770
  3835 | 828E62  -8221086   -0.9800298
  3836 | 828965  -8222363   -0.9801821
  3837 | 82846D  -8223635   -0.9803337
  3838 | 827F7A  -8224902   -0.9804847
  3839 | 827A8B  -8226165   -0.9806353
  3840 | 8275A2  -8227422   -0.9807851
  3841 | 8270BD  -8228675   -0.9809345
  3842 | 826BDD  -8229923   -0.9810833
  3843 | 826702  -8231166   -0.9812315
  3844 | 82622C  -8232404   -0.9813790
  3845 | 825D5A  -8233638   -0.9815261
  3846 | 82588E  -8234866   -0.9816725
  3847 | 8253C6  -8236090   -0.9818184
  3848 | 824F03  -8237309   -0.9819638
  3849 | 824A45  -8238523   -0.9821085
  3850 | 82458C  -8239732   -0.9822526
  3851 | 8240D7  -8240937   -0.9823962
  3852 | 823C28  -8242136   -0.9825392
  3853 | 82377D  -8243331   -0.9826816
  3854 | 8232D7  -8244521   -0.9828235
  3855 | 822E37  -8245705   -0.9829646
  3856 | 82299A  -8246886   -0.9831054
  3857 | 822503  -8248061   -0.9832455
  3858 | 822071  -8249231   -0.9833850
  3859 | 821BE3  -8250397   -0.9835240
  3860 | 82175B  -8251557   -0.9836622
  3861 | 8212D7  -8252713   -0.9838001
  3862 | 820E58  -8253864   -0.9839373
  3863 | 8209DE  -8255010   -0.9840739
  3864 | 820568  -8256152   -0.9842100
  3865 | 8200F8  -8257288   -0.9843454
  3866 | 81FC8C  -8258420   -0.9844804
  3867 | 81F826  -8259546   -0.9846146
  3868 | 81F3C4  -8260668   -0.9847484
  3869 | 81EF67  -8261785   -0.9848815
  3870 | 81EB0F  -8262897   -0.9850141
  3871 | 81E6BB  -8264005   -0.9851462
  3872 | 81E26D  -8265107   -0.9852775
  3873 | 81DE24  -8266204   -0.9854083
  3874 | 81D9DF  -8267297   -0.9855386
  3875 | 81D59F  -8268385   -0.9856683
  3876 | 81D164  -8269468   -0.9857974
  3877 | 81CD2E  -8270546   -0.9859259
  3878 | 81C8FD  -8271619   -0.9860538
  3879 | 81C4D0  -8272688   -0.9861813
  3880 | 81C0A9  -8273751   -0.9863080
  3881 | 81BC86  -8274810   -0.9864342
  3882 | 81B869  -8275863   -0.9865597
  3883 | 81B450  -8276912   -0.9866848
  3884 | 81B03C  -8277956   -0.9868093
  3885 | 81AC2D  -8278995   -0.9869331
  3886 | 81A822  -8280030   -0.9870565
  3887 | 81A41D  -8281059   -0.9871792
  3888 | 81A01C  -8282084   -0.9873013
  3889 | 819C21  -8283103   -0.9874228
  3890 | 81982A  -8284118   -0.9875438
  3891 | 819438  -8285128   -0.9876642
  3892 | 81904B  -8286133   -0.9877840
  3893 | 818C63  -8287133   -0.9879032
  3894 | 818880  -8288128   -0.9880219
  3895 | 8184A1  -8289119   -0.9881400
  3896 | 8180C8  -8290104   -0.9882574
  3897 | 817CF3  -8291085   -0.9883744
  3898 | 817923  -8292061   -0.9884907
  3899 | 817558  -8293032   -0.9886065
  3900 | 817192  -8293998   -0.9887216
  3901 | 816DD1  -8294959   -0.9888362
  3902 | 816A15  -8295915   -0.9889501
  3903 | 81665E  -8296866   -0.9890635
  3904 | 8162AB  -8297813   -0.9891764
  3905 | 815EFD  -8298755   -0.9892887
  3906 | 815B55  -8299691   -0.9894003
  3907 | 8157B1  -8300623   -0.9895114
  3908 | 815412  -8301550   -0.9896219
  3909 | 815078  -8302472   -0.9897318
  3910 | 814CE3  -8303389   -0.9898411
  3911 | 814952  -8304302   -0.9899499
  3912 | 8145C7  -8305209   -0.9900581
  3913 | 814240  -8306112   -0.9901657
  3914 | 813EBF  -8307009   -0.9902726
  3915 | 813B42  -8307902   -0.9903791
  3916 | 8137CA  -8308790   -0.9904850
  3917 | 813457  -8309673   -0.9905902
  3918 | 8130E9  -8310551   -0.9906949
  3919 | 812D80  -8311424   -0.9907990
  3920 | 812A1B  -8312293   -0.9909025
  3921 | 8126BC  -8313156   -0.9910054
  3922 | 812361  -8314015   -0.9911078
  3923 | 81200C  -8314868   -0.9912095
  3924 | 811CBB  -8315717   -0.9913107
  3925 | 81196F  -8316561   -0.9914113
  3926 | 811628  -8317400   -0.9915113
  3927 | 8112E6  -8318234   -0.9916108
  3928 | 810FA9  -8319063   -0.9917096
  3929 | 810C70  -8319888   -0.9918079
  3930 | 81093D  -8320707   -0.9919056
  3931 | 81060E  -8321522   -0.9920027
  3932 | 8102E5  -8322331   -0.9920992
  3933 | 80FFC0  -8323136   -0.9921951
  3934 | 80FCA0  -8323936   -0.9922905
  3935 | 80F985  -8324731   -0.9923853
  3936 | 80F66F  -8325521   -0.9924794
  3937 | 80F35E  -8326306   -0.9925730
  3938 | 80F052  -8327086   -0.9926660
  3939 | 80ED4B  -8327861   -0.9927584
  3940 | 80EA48  -8328632   -0.9928503
  3941 | 80E74B  -8329397   -0.9929415
  3942 | 80E452  -8330158   -0.9930322
  3943 | 80E15E  -8330914   -0.9931223
  3944 | 80DE6F  -8331665   -0.9932119
  3945 | 80DB85  -8332411   -0.9933008
  3946 | 80D8A0  -8333152   -0.9933891
  3947 | 80D5C0  -8333888   -0.9934769
  3948 | 80D2E5  -8334619   -0.9935640
  3949 | 80D00F  -8335345   -0.9936506
  3950 | 80CD3D  -8336067   -0.9937366
  3951 | 80CA71  -8336783   -0.9938220
  3952 | 80C7A9  -8337495   -0.9939069
  3953 | 80C4E6  -8338202   -0.9939911
  3954 | 80C229  -8338903   -0.9940747
  3955 | 80BF70  -8339600   -0.9941578
  3956 | 80BCBC  -8340292   -0.9942403
  3957 | 80BA0D  -8340979   -0.9943222
  3958 | 80B762  -8341662   -0.9944036
  3959 | 80B4BD  -8342339   -0.9944843
  3960 | 80B21D  -8343011   -0.9945644
  3961 | 80AF81  -8343679   -0.9946440
  3962 | 80ACEB  -8344341   -0.9947230
  3963 | 80AA59  -8344999   -0.9948014
  3964 | 80A7CC  -8345652   -0.9948792
  3965 | 80A544  -8346300   -0.9949565
  3966 | 80A2C2  -8346942   -0.9950330
  3967 | 80A044  -8347580   -0.9951091
  3968 | 809DCA  -8348214   -0.9951847
  3969 | 809B56  -8348842   -0.9952595
  3970 | 8098E7  -8349465   -0.9953338
  3971 | 80967D  -8350083   -0.9954075
  3972 | 809417  -8350697   -0.9954807
  3973 | 8091B7  -8351305   -0.9955531
  3974 | 808F5B  -8351909   -0.9956251
  3975 | 808D04  -8352508   -0.9956965
  3976 | 808AB2  -8353102   -0.9957674
  3977 | 808866  -8353690   -0.9958375
  3978 | 80861E  -8354274   -0.9959071
  3979 | 8083DB  -8354853   -0.9959761
  3980 | 80819C  -8355428   -0.9960446
  3981 | 807F63  -8355997   -0.9961125
  3982 | 807D2F  -8356561   -0.9961797
  3983 | 807B00  -8357120   -0.9962463
  3984 | 8078D5  -8357675   -0.9963125
  3985 | 8076AF  -8358225   -0.9963781
  3986 | 80748F  -8358769   -0.9964429
  3987 | 807273  -8359309   -0.9965073
  3988 | 80705C  -8359844   -0.9965711
  3989 | 806E4A  -8360374   -0.9966342
  3990 | 806C3D  -8360899   -0.9966968
  3991 | 806A35  -8361419   -0.9967588
  3992 | 806832  -8361934   -0.9968202
  3993 | 806634  -8362444   -0.9968810
  3994 | 80643B  -8362949   -0.9969412
  3995 | 806246  -8363450   -0.9970009
  3996 | 806057  -8363945   -0.9970599
  3997 | 805E6C  -8364436   -0.9971185
  3998 | 805C87  -8364921   -0.9971763
  3999 | 805AA6  -8365402   -0.9972336
  4000 | 8058CA  -8365878   -0.9972904
  4001 | 8056F3  -8366349   -0.9973465
  4002 | 805522  -8366814   -0.9974020
  4003 | 805355  -8367275   -0.9974569
  4004 | 80518C  -8367732   -0.9975114
  4005 | 804FC9  -8368183   -0.9975652
  4006 | 804E0B  -8368629   -0.9976183
  4007 | 804C52  -8369070   -0.9976709
  4008 | 804A9D  -8369507   -0.9977230
  4009 | 8048EE  -8369938   -0.9977744
  4010 | 804743  -8370365   -0.9978253
  4011 | 80459E  -8370786   -0.9978755
  4012 | 8043FD  -8371203   -0.9979252
  4013 | 804261  -8371615   -0.9979743
  4014 | 8040CA  -8372022   -0.9980228
  4015 | 803F38  -8372424   -0.9980707
  4016 | 803DAB  -8372821   -0.9981180
  4017 | 803C23  -8373213   -0.9981648
  4018 | 803AA0  -8373600   -0.9982109
  4019 | 803922  -8373982   -0.9982564
  4020 | 8037A9  -8374359   -0.9983014
  4021 | 803634  -8374732   -0.9983459
  4022 | 8034C5  -8375099   -0.9983896
  4023 | 80335A  -8375462   -0.9984329
  4024 | 8031F5  -8375819   -0.9984754
  4025 | 803094  -8376172   -0.9985175
  4026 | 802F38  -8376520   -0.9985590
  4027 | 802DE2  -8376862   -0.9985998
  4028 | 802C90  -8377200   -0.9986401
  4029 | 802B43  -8377533   -0.9986798
  4030 | 8029FB  -8377861   -0.9987189
  4031 | 8028B8  -8378184   -0.9987574
  4032 | 802779  -8378503   -0.9987954
  4033 | 802640  -8378816   -0.9988327
  4034 | 80250C  -8379124   -0.9988694
  4035 | 8023DD  -8379427   -0.9989055
  4036 | 8022B2  -8379726   -0.9989412
  4037 | 80218D  -8380019   -0.9989761
  4038 | 80206C  -8380308   -0.9990106
  4039 | 801F50  -8380592   -0.9990444
  4040 | 801E3A  -8380870   -0.9990776
  4041 | 801D28  -8381144   -0.9991102
  4042 | 801C1B  -8381413   -0.9991423
  4043 | 801B13  -8381677   -0.9991738
  4044 | 801A10  -8381936   -0.9992046
  4045 | 801912  -8382190   -0.9992349
  4046 | 801819  -8382439   -0.9992646
  4047 | 801725  -8382683   -0.9992937
  4048 | 801635  -8382923   -0.9993223
  4049 | 80154B  -8383157   -0.9993502
  4050 | 801465  -8383387   -0.9993776
  4051 | 801385  -8383611   -0.9994043
  4052 | 8012A9  -8383831   -0.9994305
  4053 | 8011D3  -8384045   -0.9994560
  4054 | 801101  -8384255   -0.9994811
  4055 | 801034  -8384460   -0.9995055
  4056 | 800F6D  -8384659   -0.9995292
  4057 | 800EAA  -8384854   -0.9995525
  4058 | 800DEC  -8385044   -0.9995751
  4059 | 800D33  -8385229   -0.9995972
  4060 | 800C7F  -8385409   -0.9996186
  4061 | 800BCF  -8385585   -0.9996396
  4062 | 800B25  -8385755   -0.9996599
  4063 | 800A80  -8385920   -0.9996796
  4064 | 8009DF  -8386081   -0.9996988
  4065 | 800944  -8386236   -0.9997172
  4066 | 8008AE  -8386386   -0.9997351
  4067 | 80081C  -8386532   -0.9997525
  4068 | 80078F  -8386673   -0.9997693
  4069 | 800708  -8386808   -0.9997854
  4070 | 800685  -8386939   -0.9998010
  4071 | 800607  -8387065   -0.9998161
  4072 | 80058E  -8387186   -0.9998305
  4073 | 80051A  -8387302   -0.9998443
  4074 | 8004AB  -8387413   -0.9998575
  4075 | 800441  -8387519   -0.9998702
  4076 | 8003DC  -8387620   -0.9998822
  4077 | 80037C  -8387716   -0.9998937
  4078 | 800320  -8387808   -0.9999046
  4079 | 8002CA  -8387894   -0.9999149
  4080 | 800279  -8387975   -0.9999245
  4081 | 80022C  -8388052   -0.9999337
  4082 | 8001E5  -8388123   -0.9999422
  4083 | 8001A2  -8388190   -0.9999502
  4084 | 800164  -8388252   -0.9999576
  4085 | 80012C  -8388308   -0.9999642
  4086 | 8000F8  -8388360   -0.9999704
  4087 | 8000C9  -8388407   -0.9999760
  4088 | 80009F  -8388449   -0.9999810
  4089 | 80007A  -8388486   -0.9999855
  4090 | 80005A  -8388518   -0.9999893
  4091 | 80003F  -8388545   -0.9999925
  4092 | 800028  -8388568   -0.9999952
  4093 | 800017  -8388585   -0.9999973
  4094 | 80000B  -8388597   -0.9999987
  4095 | 800003  -8388605   -0.9999996
  4096 | 800001  -8388607   -0.9999999
  4097 | 800003  -8388605   -0.9999996
  4098 | 80000B  -8388597   -0.9999987
  4099 | 800017  -8388585   -0.9999973
  4100 | 800028  -8388568   -0.9999952
  4101 | 80003F  -8388545   -0.9999925
  4102 | 80005A  -8388518   -0.9999893
  4103 | 80007A  -8388486   -0.9999855
  4104 | 80009F  -8388449   -0.9999810
  4105 | 8000C9  -8388407   -0.9999760
  4106 | 8000F8  -8388360   -0.9999704
  4107 | 80012C  -8388308   -0.9999642
  4108 | 800164  -8388252   -0.9999576
  4109 | 8001A2  -8388190   -0.9999502
  4110 | 8001E5  -8388123   -0.9999422
  4111 | 80022C  -8388052   -0.9999337
  4112 | 800279  -8387975   -0.9999245
  4113 | 8002CA  -8387894   -0.9999149
  4114 | 800320  -8387808   -0.9999046
  4115 | 80037C  -8387716   -0.9998937
  4116 | 8003DC  -8387620   -0.9998822
  4117 | 800441  -8387519   -0.9998702
  4118 | 8004AB  -8387413   -0.9998575
  4119 | 80051A  -8387302   -0.9998443
  4120 | 80058E  -8387186   -0.9998305
  4121 | 800607  -8387065   -0.9998161
  4122 | 800685  -8386939   -0.9998010
  4123 | 800708  -8386808   -0.9997854
  4124 | 80078F  -8386673   -0.9997693
  4125 | 80081C  -8386532   -0.9997525
  4126 | 8008AE  -8386386   -0.9997351
  4127 | 800944  -8386236   -0.9997172
  4128 | 8009DF  -8386081   -0.9996988
  4129 | 800A80  -8385920   -0.9996796
  4130 | 800B25  -8385755   -0.9996599
  4131 | 800BCF  -8385585   -0.9996396
  4132 | 800C7F  -8385409   -0.9996186
  4133 | 800D33  -8385229   -0.9995972
  4134 | 800DEC  -8385044   -0.9995751
  4135 | 800EAA  -8384854   -0.9995525
  4136 | 800F6D  -8384659   -0.9995292
  4137 | 801034  -8384460   -0.9995055
  4138 | 801101  -8384255   -0.9994811
  4139 | 8011D3  -8384045   -0.9994560
  4140 | 8012A9  -8383831   -0.9994305
  4141 | 801385  -8383611   -0.9994043
  4142 | 801465  -8383387   -0.9993776
  4143 | 80154B  -8383157   -0.9993502
  4144 | 801635  -8382923   -0.9993223
  4145 | 801725  -8382683   -0.9992937
  4146 | 801819  -8382439   -0.9992646
  4147 | 801912  -8382190   -0.9992349
  4148 | 801A10  -8381936   -0.9992046
  4149 | 801B13  -8381677   -0.9991738
  4150 | 801C1B  -8381413   -0.9991423
  4151 | 801D28  -8381144   -0.9991102
  4152 | 801E3A  -8380870   -0.9990776
  4153 | 801F50  -8380592   -0.9990444
  4154 | 80206C  -8380308   -0.9990106
  4155 | 80218D  -8380019   -0.9989761
  4156 | 8022B2  -8379726   -0.9989412
  4157 | 8023DD  -8379427   -0.9989055
  4158 | 80250C  -8379124   -0.9988694
  4159 | 802640  -8378816   -0.9988327
  4160 | 802779  -8378503   -0.9987954
  4161 | 8028B8  -8378184   -0.9987574
  4162 | 8029FB  -8377861   -0.9987189
  4163 | 802B43  -8377533   -0.9986798
  4164 | 802C90  -8377200   -0.9986401
  4165 | 802DE2  -8376862   -0.9985998
  4166 | 802F38  -8376520   -0.9985590
  4167 | 803094  -8376172   -0.9985175
  4168 | 8031F5  -8375819   -0.9984754
  4169 | 80335A  -8375462   -0.9984329
  4170 | 8034C5  -8375099   -0.9983896
  4171 | 803634  -8374732   -0.9983459
  4172 | 8037A9  -8374359   -0.9983014
  4173 | 803922  -8373982   -0.9982564
  4174 | 803AA0  -8373600   -0.9982109
  4175 | 803C23  -8373213   -0.9981648
  4176 | 803DAB  -8372821   -0.9981180
  4177 | 803F38  -8372424   -0.9980707
  4178 | 8040CA  -8372022   -0.9980228
  4179 | 804261  -8371615   -0.9979743
  4180 | 8043FD  -8371203   -0.9979252
  4181 | 80459E  -8370786   -0.9978755
  4182 | 804743  -8370365   -0.9978253
  4183 | 8048EE  -8369938   -0.9977744
  4184 | 804A9D  -8369507   -0.9977230
  4185 | 804C52  -8369070   -0.9976709
  4186 | 804E0B  -8368629   -0.9976183
  4187 | 804FC9  -8368183   -0.9975652
  4188 | 80518C  -8367732   -0.9975114
  4189 | 805355  -8367275   -0.9974569
  4190 | 805522  -8366814   -0.9974020
  4191 | 8056F3  -8366349   -0.9973465
  4192 | 8058CA  -8365878   -0.9972904
  4193 | 805AA6  -8365402   -0.9972336
  4194 | 805C87  -8364921   -0.9971763
  4195 | 805E6C  -8364436   -0.9971185
  4196 | 806057  -8363945   -0.9970599
  4197 | 806246  -8363450   -0.9970009
  4198 | 80643B  -8362949   -0.9969412
  4199 | 806634  -8362444   -0.9968810
  4200 | 806832  -8361934   -0.9968202
  4201 | 806A35  -8361419   -0.9967588
  4202 | 806C3D  -8360899   -0.9966968
  4203 | 806E4A  -8360374   -0.9966342
  4204 | 80705C  -8359844   -0.9965711
  4205 | 807273  -8359309   -0.9965073
  4206 | 80748F  -8358769   -0.9964429
  4207 | 8076AF  -8358225   -0.9963781
  4208 | 8078D5  -8357675   -0.9963125
  4209 | 807B00  -8357120   -0.9962463
  4210 | 807D2F  -8356561   -0.9961797
  4211 | 807F63  -8355997   -0.9961125
  4212 | 80819C  -8355428   -0.9960446
  4213 | 8083DB  -8354853   -0.9959761
  4214 | 80861E  -8354274   -0.9959071
  4215 | 808866  -8353690   -0.9958375
  4216 | 808AB2  -8353102   -0.9957674
  4217 | 808D04  -8352508   -0.9956965
  4218 | 808F5B  -8351909   -0.9956251
  4219 | 8091B7  -8351305   -0.9955531
  4220 | 809417  -8350697   -0.9954807
  4221 | 80967D  -8350083   -0.9954075
  4222 | 8098E7  -8349465   -0.9953338
  4223 | 809B56  -8348842   -0.9952595
  4224 | 809DCA  -8348214   -0.9951847
  4225 | 80A044  -8347580   -0.9951091
  4226 | 80A2C2  -8346942   -0.9950330
  4227 | 80A544  -8346300   -0.9949565
  4228 | 80A7CC  -8345652   -0.9948792
  4229 | 80AA59  -8344999   -0.9948014
  4230 | 80ACEB  -8344341   -0.9947230
  4231 | 80AF81  -8343679   -0.9946440
  4232 | 80B21D  -8343011   -0.9945644
  4233 | 80B4BD  -8342339   -0.9944843
  4234 | 80B762  -8341662   -0.9944036
  4235 | 80BA0D  -8340979   -0.9943222
  4236 | 80BCBC  -8340292   -0.9942403
  4237 | 80BF70  -8339600   -0.9941578
  4238 | 80C229  -8338903   -0.9940747
  4239 | 80C4E6  -8338202   -0.9939911
  4240 | 80C7A9  -8337495   -0.9939069
  4241 | 80CA71  -8336783   -0.9938220
  4242 | 80CD3D  -8336067   -0.9937366
  4243 | 80D00F  -8335345   -0.9936506
  4244 | 80D2E5  -8334619   -0.9935640
  4245 | 80D5C0  -8333888   -0.9934769
  4246 | 80D8A0  -8333152   -0.9933891
  4247 | 80DB85  -8332411   -0.9933008
  4248 | 80DE6F  -8331665   -0.9932119
  4249 | 80E15E  -8330914   -0.9931223
  4250 | 80E452  -8330158   -0.9930322
  4251 | 80E74B  -8329397   -0.9929415
  4252 | 80EA48  -8328632   -0.9928503
  4253 | 80ED4B  -8327861   -0.9927584
  4254 | 80F052  -8327086   -0.9926660
  4255 | 80F35E  -8326306   -0.9925730
  4256 | 80F66F  -8325521   -0.9924794
  4257 | 80F985  -8324731   -0.9923853
  4258 | 80FCA0  -8323936   -0.9922905
  4259 | 80FFC0  -8323136   -0.9921951
  4260 | 8102E5  -8322331   -0.9920992
  4261 | 81060E  -8321522   -0.9920027
  4262 | 81093D  -8320707   -0.9919056
  4263 | 810C70  -8319888   -0.9918079
  4264 | 810FA9  -8319063   -0.9917096
  4265 | 8112E6  -8318234   -0.9916108
  4266 | 811628  -8317400   -0.9915113
  4267 | 81196F  -8316561   -0.9914113
  4268 | 811CBB  -8315717   -0.9913107
  4269 | 81200C  -8314868   -0.9912095
  4270 | 812361  -8314015   -0.9911078
  4271 | 8126BC  -8313156   -0.9910054
  4272 | 812A1B  -8312293   -0.9909025
  4273 | 812D80  -8311424   -0.9907990
  4274 | 8130E9  -8310551   -0.9906949
  4275 | 813457  -8309673   -0.9905902
  4276 | 8137CA  -8308790   -0.9904850
  4277 | 813B42  -8307902   -0.9903791
  4278 | 813EBF  -8307009   -0.9902726
  4279 | 814240  -8306112   -0.9901657
  4280 | 8145C7  -8305209   -0.9900581
  4281 | 814952  -8304302   -0.9899499
  4282 | 814CE3  -8303389   -0.9898411
  4283 | 815078  -8302472   -0.9897318
  4284 | 815412  -8301550   -0.9896219
  4285 | 8157B1  -8300623   -0.9895114
  4286 | 815B55  -8299691   -0.9894003
  4287 | 815EFD  -8298755   -0.9892887
  4288 | 8162AB  -8297813   -0.9891764
  4289 | 81665E  -8296866   -0.9890635
  4290 | 816A15  -8295915   -0.9889501
  4291 | 816DD1  -8294959   -0.9888362
  4292 | 817192  -8293998   -0.9887216
  4293 | 817558  -8293032   -0.9886065
  4294 | 817923  -8292061   -0.9884907
  4295 | 817CF3  -8291085   -0.9883744
  4296 | 8180C8  -8290104   -0.9882574
  4297 | 8184A1  -8289119   -0.9881400
  4298 | 818880  -8288128   -0.9880219
  4299 | 818C63  -8287133   -0.9879032
  4300 | 81904B  -8286133   -0.9877840
  4301 | 819438  -8285128   -0.9876642
  4302 | 81982A  -8284118   -0.9875438
  4303 | 819C21  -8283103   -0.9874228
  4304 | 81A01C  -8282084   -0.9873013
  4305 | 81A41D  -8281059   -0.9871792
  4306 | 81A822  -8280030   -0.9870565
  4307 | 81AC2D  -8278995   -0.9869331
  4308 | 81B03C  -8277956   -0.9868093
  4309 | 81B450  -8276912   -0.9866848
  4310 | 81B869  -8275863   -0.9865597
  4311 | 81BC86  -8274810   -0.9864342
  4312 | 81C0A9  -8273751   -0.9863080
  4313 | 81C4D0  -8272688   -0.9861813
  4314 | 81C8FD  -8271619   -0.9860538
  4315 | 81CD2E  -8270546   -0.9859259
  4316 | 81D164  -8269468   -0.9857974
  4317 | 81D59F  -8268385   -0.9856683
  4318 | 81D9DF  -8267297   -0.9855386
  4319 | 81DE24  -8266204   -0.9854083
  4320 | 81E26D  -8265107   -0.9852775
  4321 | 81E6BB  -8264005   -0.9851462
  4322 | 81EB0F  -8262897   -0.9850141
  4323 | 81EF67  -8261785   -0.9848815
  4324 | 81F3C4  -8260668   -0.9847484
  4325 | 81F826  -8259546   -0.9846146
  4326 | 81FC8C  -8258420   -0.9844804
  4327 | 8200F8  -8257288   -0.9843454
  4328 | 820568  -8256152   -0.9842100
  4329 | 8209DE  -8255010   -0.9840739
  4330 | 820E58  -8253864   -0.9839373
  4331 | 8212D7  -8252713   -0.9838001
  4332 | 82175B  -8251557   -0.9836622
  4333 | 821BE3  -8250397   -0.9835240
  4334 | 822071  -8249231   -0.9833850
  4335 | 822503  -8248061   -0.9832455
  4336 | 82299A  -8246886   -0.9831054
  4337 | 822E37  -8245705   -0.9829646
  4338 | 8232D7  -8244521   -0.9828235
  4339 | 82377D  -8243331   -0.9826816
  4340 | 823C28  -8242136   -0.9825392
  4341 | 8240D7  -8240937   -0.9823962
  4342 | 82458C  -8239732   -0.9822526
  4343 | 824A45  -8238523   -0.9821085
  4344 | 824F03  -8237309   -0.9819638
  4345 | 8253C6  -8236090   -0.9818184
  4346 | 82588E  -8234866   -0.9816725
  4347 | 825D5A  -8233638   -0.9815261
  4348 | 82622C  -8232404   -0.9813790
  4349 | 826702  -8231166   -0.9812315
  4350 | 826BDD  -8229923   -0.9810833
  4351 | 8270BD  -8228675   -0.9809345
  4352 | 8275A2  -8227422   -0.9807851
  4353 | 827A8B  -8226165   -0.9806353
  4354 | 827F7A  -8224902   -0.9804847
  4355 | 82846D  -8223635   -0.9803337
  4356 | 828965  -8222363   -0.9801821
  4357 | 828E62  -8221086   -0.9800298
  4358 | 829364  -8219804   -0.9798770
  4359 | 82986B  -8218517   -0.9797236
  4360 | 829D76  -8217226   -0.9795697
  4361 | 82A287  -8215929   -0.9794151
  4362 | 82A79C  -8214628   -0.9792600
  4363 | 82ACB6  -8213322   -0.9791043
  4364 | 82B1D4  -8212012   -0.9789481
  4365 | 82B6F8  -8210696   -0.9787912
  4366 | 82BC21  -8209375   -0.9786338
  4367 | 82C14E  -8208050   -0.9784758
  4368 | 82C680  -8206720   -0.9783173
  4369 | 82CBB7  -8205385   -0.9781581
  4370 | 82D0F3  -8204045   -0.9779984
  4371 | 82D633  -8202701   -0.9778382
  4372 | 82DB79  -8201351   -0.9776772
  4373 | 82E0C3  -8199997   -0.9775158
  4374 | 82E612  -8198638   -0.9773538
  4375 | 82EB66  -8197274   -0.9771912
  4376 | 82F0BF  -8195905   -0.9770280
  4377 | 82F61C  -8194532   -0.9768643
  4378 | 82FB7F  -8193153   -0.9766999
  4379 | 8300E6  -8191770   -0.9765351
  4380 | 830652  -8190382   -0.9763696
  4381 | 830BC3  -8188989   -0.9762036
  4382 | 831139  -8187591   -0.9760369
  4383 | 8316B3  -8186189   -0.9758698
  4384 | 831C32  -8184782   -0.9757020
  4385 | 8321B6  -8183370   -0.9755337
  4386 | 83273F  -8181953   -0.9753648
  4387 | 832CCD  -8180531   -0.9751953
  4388 | 833260  -8179104   -0.9750252
  4389 | 8337F7  -8177673   -0.9748546
  4390 | 833D93  -8176237   -0.9746834
  4391 | 834334  -8174796   -0.9745116
  4392 | 8348DA  -8173350   -0.9743392
  4393 | 834E84  -8171900   -0.9741664
  4394 | 835434  -8170444   -0.9739928
  4395 | 8359E8  -8168984   -0.9738188
  4396 | 835FA1  -8167519   -0.9736441
  4397 | 83655F  -8166049   -0.9734689
  4398 | 836B21  -8164575   -0.9732932
  4399 | 8370E9  -8163095   -0.9731168
  4400 | 8376B5  -8161611   -0.9729398
  4401 | 837C86  -8160122   -0.9727623
  4402 | 83825C  -8158628   -0.9725842
  4403 | 838837  -8157129   -0.9724056
  4404 | 838E16  -8155626   -0.9722264
  4405 | 8393FA  -8154118   -0.9720466
  4406 | 8399E3  -8152605   -0.9718663
