# P:$142158  filter_tbl_142158  (1600 words)
# FILTER stage2 table, indexed 0..1599 (min(idx,$63F)); used at P:$0630/0666/0700/072D
#  idx | hex     signed24   fraction(24-bit)
  1426 | 46C294   4637332   0.5528131
  1427 | 471955   4659541   0.5554606
  1428 | 47705F   4681823   0.5581168
  1429 | 47C7B1   4704177   0.5607816
  1430 | 481F4D   4726605   0.5634552
  1431 | 487730   4749104   0.5661373
  1432 | 48CF5A   4771674   0.5688279
  1433 | 4927CC   4794316   0.5715270
  1434 | 498085   4817029   0.5742346
  1435 | 49D984   4839812   0.5769506
  1436 | 4A32C9   4862665   0.5796748
  1437 | 4A8C53   4885587   0.5824074
  1438 | 4AE623   4908579   0.5851482
  1439 | 4B4036   4931638   0.5878971
  1440 | 4B9A8E   4954766   0.5906541
  1441 | 4BF529   4977961   0.5934192
  1442 | 4C5007   5001223   0.5961922
  1443 | 4CAB27   5024551   0.5989732
  1444 | 4D0689   5047945   0.6017619
  1445 | 4D622C   5071404   0.6045585
  1446 | 4DBE10   5094928   0.6073627
  1447 | 4E1A33   5118515   0.6101745
  1448 | 4E7696   5142166   0.6129940
  1449 | 4ED338   5165880   0.6158209
  1450 | 4F3017   5189655   0.6186551
  1451 | 4F8D33   5213491   0.6214966
  1452 | 4FEA8C   5237388   0.6243453
  1453 | 504821   5261345   0.6272012
  1454 | 50A5F1   5285361   0.6300641
  1455 | 5103FB   5309435   0.6329340
  1456 | 51623E   5333566   0.6358106
  1457 | 51C0BA   5357754   0.6386940
  1458 | 521F6D   5381997   0.6415840
  1459 | 527E58   5406296   0.6444807
  1460 | 52DD78   5430648   0.6473837
  1461 | 533CCE   5455054   0.6502931
  1462 | 539C57   5479511   0.6532086
  1463 | 53FC14   5504020   0.6561303
  1464 | 545C03   5528579   0.6590580
  1465 | 54BC23   5553187   0.6619915
  1466 | 551C73   5577843   0.6649307
  1467 | 557CF3   5602547   0.6678756
  1468 | 55DDA0   5627296   0.6708260
  1469 | 563E7A   5652090   0.6737816
  1470 | 569F80   5676928   0.6767426
  1471 | 5700B1   5701809   0.6797086
  1472 | 57620B   5726731   0.6826795
  1473 | 57C38E   5751694   0.6856554
  1474 | 582537   5776695   0.6886357
  1475 | 588706   5801734   0.6916206
  1476 | 58E8FA   5826810   0.6946099
  1477 | 594B10   5851920   0.6976032
  1478 | 59AD49   5877065   0.7006007
  1479 | 5A0FA2   5902242   0.7036021
  1480 | 5A721A   5927450   0.7066071
  1481 | 5AD4AF   5952687   0.7096156
  1482 | 5B3761   5977953   0.7126275
  1483 | 5B9A2D   6003245   0.7156426
  1484 | 5BFD12   6028562   0.7186606
  1485 | 5C600F   6053903   0.7216815
  1486 | 5CC322   6079266   0.7247050
  1487 | 5D2649   6104649   0.7277309
  1488 | 5D8982   6130050   0.7307589
  1489 | 5DECCC   6155468   0.7337890
  1490 | 5E5026   6180902   0.7368209
  1491 | 5EB38D   6206349   0.7398545
  1492 | 5F16FF   6231807   0.7428893
  1493 | 5F7A7B   6257275   0.7459253
  1494 | 5FDE00   6282752   0.7489624
  1495 | 60418A   6308234   0.7520001
  1496 | 60A518   6333720   0.7550383
  1497 | 6108A8   6359208   0.7580767
  1498 | 616C38   6384696   0.7611151
  1499 | 61CFC6   6410182   0.7641532
  1500 | 623350   6435664   0.7671909
  1501 | 6296D3   6461139   0.7702278
  1502 | 62FA4E   6486606   0.7732637
  1503 | 635DBE   6512062   0.7762983
  1504 | 63C121   6537505   0.7793313
  1505 | 642475   6562933   0.7823626
  1506 | 6487B7   6588343   0.7853917
  1507 | 64EAE5   6613733   0.7884184
  1508 | 654DFC   6639100   0.7914424
  1509 | 65B0FB   6664443   0.7944635
  1510 | 6613DE   6689758   0.7974813
  1511 | 6676A2   6715042   0.8004954
  1512 | 66D946   6740294   0.8035057
  1513 | 673BC7   6765511   0.8065118
  1514 | 679E21   6790689   0.8095132
  1515 | 680052   6815826   0.8125098
  1516 | 686257   6840919   0.8155011
  1517 | 68C42E   6865966   0.8184869
  1518 | 6925D3   6890963   0.8214668
  1519 | 698744   6915908   0.8244405
  1520 | 69E87D   6940797   0.8274075
  1521 | 6A497B   6965627   0.8303674
  1522 | 6AAA3C   6990396   0.8333201
  1523 | 6B0ABB   7015099   0.8362650
  1524 | 6B6AF7   7039735   0.8392018
  1525 | 6BCAEB   7064299   0.8421301
  1526 | 6C2A94   7088788   0.8450494
  1527 | 6C89EF   7113199   0.8479594
  1528 | 6CE8F8   7137528   0.8508596
  1529 | 6D47AC   7161772   0.8537498
  1530 | 6DA607   7185927   0.8566293
  1531 | 6E0405   7209989   0.8594977
  1532 | 6E61A4   7233956   0.8623548
  1533 | 6EBEDE   7257822   0.8651998
  1534 | 6F1BB1   7281585   0.8680326
  1535 | 6F7818   7305240   0.8708525
  1536 | 6FD410   7328784   0.8736591
  1537 | 702F95   7352213   0.8764521
  1538 | 708AA1   7375521   0.8792306
  1539 | 70E532   7398706   0.8819945
  1540 | 713F43   7421763   0.8847431
  1541 | 7198D0   7444688   0.8874760
  1542 | 71F1D5   7467477   0.8901926
  1543 | 724A4C   7490124   0.8928924
  1544 | 72A233   7512627   0.8955749
  1545 | 72F983   7534979   0.8982395
  1546 | 735039   7557177   0.9008857
  1547 | 73A650   7579216   0.9035130
  1548 | 73FBC3   7601091   0.9061207
  1549 | 74508D   7622797   0.9087082
  1550 | 74A4AA   7644330   0.9112751
  1551 | 74F814   7665684   0.9138207
  1552 | 754AC7   7686855   0.9163445
  1553 | 759CBD   7707837   0.9188458
  1554 | 75EDF2   7728626   0.9213240
  1555 | 763E5F   7749215   0.9237784
  1556 | 768E01   7769601   0.9262086
  1557 | 76DCD0   7789776   0.9286137
  1558 | 772AC9   7809737   0.9309932
  1559 | 7777E4   7829476   0.9333463
  1560 | 77C41D   7848989   0.9356724
  1561 | 780F6F   7868271   0.9379710
  1562 | 7859D2   7887314   0.9402411
  1563 | 78A342   7906114   0.9424822
  1564 | 78EBB8   7924664   0.9446936
  1565 | 79332F   7942959   0.9468745
  1566 | 79799F   7960991   0.9490241
  1567 | 79BF04   7978756   0.9511418
  1568 | 7A0357   7996247   0.9532269
  1569 | 7A4691   8013457   0.9552785
  1570 | 7A88AC   8030380   0.9572959
  1571 | 7AC9A2   8047010   0.9592783
  1572 | 7B096C   8063340   0.9612250
  1573 | 7B4803   8079363   0.9631351
  1574 | 7B8560   8095072   0.9650078
  1575 | 7BC17D   8110461   0.9668423
  1576 | 7BFC53   8125523   0.9686378
  1577 | 7C35DA   8140250   0.9703934
  1578 | 7C6E0C   8154636   0.9721084
  1579 | 7CA4E1   8168673   0.9737817
  1580 | 7CDA53   8182355   0.9754127
  1581 | 7D0E59   8195673   0.9770004
  1582 | 7D40ED   8208621   0.9785439
  1583 | 7D7206   8221190   0.9800422
  1584 | 7DA19D   8233373   0.9814945
  1585 | 7DCFAB   8245163   0.9829000
  1586 | 7DFC27   8256551   0.9842576
  1587 | 7E2709   8267529   0.9855663
  1588 | 7E504B   8278091   0.9868253
  1589 | 7E77E3   8288227   0.9880337
  1590 | 7E9DCA   8297930   0.9891903
  1591 | 7EC1F6   8307190   0.9902942
  1592 | 7EE461   8316001   0.9913446
  1593 | 7F0501   8324353   0.9923402
  1594 | 7F23CE   8332238   0.9932802
  1595 | 7F40BF   8339647   0.9941634
  1596 | 7F5BCB   8346571   0.9949888
  1597 | 7F74EB   8353003   0.9957556
  1598 | 7F8C14   8358932   0.9964623
  1599 | 7FA13F   8364351   0.9971083
