# X:$14A000  X_14A000_sine8k_full  (8192 words)
# m18 phaser LFO quadrature SIN (read at $144ED4/$145076: x:(r0+$14a000),a)
# 3 bytes/word big-endian signed 24-bit fraction = word/2^23
#  idx | hex     signed24   fraction(24-bit)
  3801 | 1CB70F   1881871   +0.2243365
  3802 | 1C9E90   1875600   +0.2235889
  3803 | 1C8611   1869329   +0.2228414
  3804 | 1C6D90   1863056   +0.2220936
  3805 | 1C550E   1856782   +0.2213457
  3806 | 1C3C8B   1850507   +0.2205976
  3807 | 1C2407   1844231   +0.2198495
  3808 | 1C0B82   1837954   +0.2191012
  3809 | 1BF2FC   1831676   +0.2183528
  3810 | 1BDA75   1825397   +0.2176043
  3811 | 1BC1EC   1819116   +0.2168555
  3812 | 1BA963   1812835   +0.2161068
  3813 | 1B90D9   1806553   +0.2153579
  3814 | 1B784D   1800269   +0.2146088
  3815 | 1B5FC0   1793984   +0.2138596
  3816 | 1B4733   1787699   +0.2131103
  3817 | 1B2EA4   1781412   +0.2123609
  3818 | 1B1614   1775124   +0.2116113
  3819 | 1AFD83   1768835   +0.2108616
  3820 | 1AE4F2   1762546   +0.2101119
  3821 | 1ACC5F   1756255   +0.2093619
  3822 | 1AB3CB   1749963   +0.2086118
  3823 | 1A9B36   1743670   +0.2078617
  3824 | 1A82A0   1737376   +0.2071114
  3825 | 1A6A09   1731081   +0.2063609
  3826 | 1A5171   1724785   +0.2056104
  3827 | 1A38D8   1718488   +0.2048597
  3828 | 1A203E   1712190   +0.2041090
  3829 | 1A07A3   1705891   +0.2033581
  3830 | 19EF07   1699591   +0.2026070
  3831 | 19D66A   1693290   +0.2018559
  3832 | 19BDCC   1686988   +0.2011046
  3833 | 19A52D   1680685   +0.2003533
  3834 | 198C8D   1674381   +0.1996018
  3835 | 1973EC   1668076   +0.1988502
  3836 | 195B4A   1661770   +0.1980984
  3837 | 1942A7   1655463   +0.1973466
  3838 | 192A03   1649155   +0.1965946
  3839 | 19115E   1642846   +0.1958425
  3840 | 18F8B8   1636536   +0.1950903
  3841 | 18E011   1630225   +0.1943380
  3842 | 18C769   1623913   +0.1935855
  3843 | 18AEC1   1617601   +0.1928331
  3844 | 189617   1611287   +0.1920804
  3845 | 187D6C   1604972   +0.1913276
  3846 | 1864C1   1598657   +0.1905748
  3847 | 184C14   1592340   +0.1898217
  3848 | 183367   1586023   +0.1890687
  3849 | 181AB8   1579704   +0.1883154
  3850 | 180209   1573385   +0.1875621
  3851 | 17E959   1567065   +0.1868087
  3852 | 17D0A8   1560744   +0.1860552
  3853 | 17B7F5   1554421   +0.1853014
  3854 | 179F42   1548098   +0.1845477
  3855 | 17868F   1541775   +0.1837939
  3856 | 176DDA   1535450   +0.1830399
  3857 | 175524   1529124   +0.1822858
  3858 | 173C6D   1522797   +0.1815315
  3859 | 1723B6   1516470   +0.1807773
  3860 | 170AFD   1510141   +0.1800228
  3861 | 16F244   1503812   +0.1792684
  3862 | 16D98A   1497482   +0.1785138
  3863 | 16C0CF   1491151   +0.1777591
  3864 | 16A813   1484819   +0.1770042
  3865 | 168F56   1478486   +0.1762493
  3866 | 167698   1472152   +0.1754942
  3867 | 165DDA   1465818   +0.1747391
  3868 | 16451A   1459482   +0.1739838
  3869 | 162C5A   1453146   +0.1732285
  3870 | 161399   1446809   +0.1724731
  3871 | 15FAD7   1440471   +0.1717175
  3872 | 15E214   1434132   +0.1709619
  3873 | 15C950   1427792   +0.1702061
  3874 | 15B08C   1421452   +0.1694503
  3875 | 1597C7   1415111   +0.1686944
  3876 | 157F00   1408768   +0.1679382
  3877 | 156639   1402425   +0.1671821
  3878 | 154D71   1396081   +0.1664258
  3879 | 1534A9   1389737   +0.1656696
  3880 | 151BDF   1383391   +0.1649131
  3881 | 150315   1377045   +0.1641566
  3882 | 14EA4A   1370698   +0.1633999
  3883 | 14D17E   1364350   +0.1626432
  3884 | 14B8B1   1358001   +0.1618863
  3885 | 149FE4   1351652   +0.1611295
  3886 | 148716   1345302   +0.1603725
  3887 | 146E46   1338950   +0.1596153
  3888 | 145577   1332599   +0.1588582
  3889 | 143CA6   1326246   +0.1581008
  3890 | 1423D4   1319892   +0.1573434
  3891 | 140B02   1313538   +0.1565859
  3892 | 13F22F   1307183   +0.1558284
  3893 | 13D95B   1300827   +0.1550707
  3894 | 13C087   1294471   +0.1543130
  3895 | 13A7B2   1288114   +0.1535552
  3896 | 138EDC   1281756   +0.1527972
  3897 | 137605   1275397   +0.1520392
  3898 | 135D2D   1269037   +0.1512810
  3899 | 134455   1262677   +0.1505228
  3900 | 132B7C   1256316   +0.1497645
  3901 | 1312A2   1249954   +0.1490061
  3902 | 12F9C8   1243592   +0.1482477
  3903 | 12E0EC   1237228   +0.1474891
  3904 | 12C810   1230864   +0.1467304
  3905 | 12AF34   1224500   +0.1459718
  3906 | 129656   1218134   +0.1452129
  3907 | 127D78   1211768   +0.1444540
  3908 | 126499   1205401   +0.1436950
  3909 | 124BBA   1199034   +0.1429360
  3910 | 1232D9   1192665   +0.1421767
  3911 | 1219F8   1186296   +0.1414175
  3912 | 120117   1179927   +0.1406583
  3913 | 11E834   1173556   +0.1398988
  3914 | 11CF51   1167185   +0.1391393
  3915 | 11B66E   1160814   +0.1383798
  3916 | 119D89   1154441   +0.1376201
  3917 | 1184A4   1148068   +0.1368604
  3918 | 116BBE   1141694   +0.1361005
  3919 | 1152D8   1135320   +0.1353407
  3920 | 1139F1   1128945   +0.1345807
  3921 | 112109   1122569   +0.1338207
  3922 | 110820   1116192   +0.1330605
  3923 | 10EF37   1109815   +0.1323003
  3924 | 10D64E   1103438   +0.1315401
  3925 | 10BD63   1097059   +0.1307796
  3926 | 10A478   1090680   +0.1300192
  3927 | 108B8C   1084300   +0.1292586
  3928 | 1072A0   1077920   +0.1284981
  3929 | 1059B3   1071539   +0.1277374
  3930 | 1040C6   1065158   +0.1269767
  3931 | 1027D7   1058775   +0.1262158
  3932 | 100EE9   1052393   +0.1254550
  3933 | 0FF5F9   1046009   +0.1246940
  3934 | 0FDD09   1039625   +0.1239330
  3935 | 0FC418   1033240   +0.1231718
  3936 | 0FAB27   1026855   +0.1224107
  3937 | 0F9235   1020469   +0.1216494
  3938 | 0F7943   1014083   +0.1208881
  3939 | 0F6050   1007696   +0.1201267
  3940 | 0F475C   1001308   +0.1193652
  3941 | 0F2E68    994920   +0.1186037
  3942 | 0F1573    988531   +0.1178421
  3943 | 0EFC7D    982141   +0.1170803
  3944 | 0EE387    975751   +0.1163186
  3945 | 0ECA91    969361   +0.1155568
  3946 | 0EB19A    962970   +0.1147950
  3947 | 0E98A2    956578   +0.1140330
  3948 | 0E7FAA    950186   +0.1132710
  3949 | 0E66B1    943793   +0.1125089
  3950 | 0E4DB7    937399   +0.1117467
  3951 | 0E34BD    931005   +0.1109844
  3952 | 0E1BC3    924611   +0.1102222
  3953 | 0E02C8    918216   +0.1094599
  3954 | 0DE9CC    911820   +0.1086974
  3955 | 0DD0D0    905424   +0.1079350
  3956 | 0DB7D3    899027   +0.1071724
  3957 | 0D9ED6    892630   +0.1064098
  3958 | 0D85D8    886232   +0.1056471
  3959 | 0D6CDA    879834   +0.1048844
  3960 | 0D53DB    873435   +0.1041216
  3961 | 0D3ADC    867036   +0.1033587
  3962 | 0D21DC    860636   +0.1025958
  3963 | 0D08DC    854236   +0.1018329
  3964 | 0CEFDB    847835   +0.1010698
  3965 | 0CD6DA    841434   +0.1003067
  3966 | 0CBDD8    835032   +0.0995436
  3967 | 0CA4D6    828630   +0.0987804
  3968 | 0C8BD3    822227   +0.0980171
  3969 | 0C72D0    815824   +0.0972538
  3970 | 0C59CC    809420   +0.0964904
  3971 | 0C40C8    803016   +0.0957270
  3972 | 0C27C3    796611   +0.0949634
  3973 | 0C0EBE    790206   +0.0941999
  3974 | 0BF5B9    783801   +0.0934364
  3975 | 0BDCB3    777395   +0.0926727
  3976 | 0BC3AC    770988   +0.0919089
  3977 | 0BAAA5    764581   +0.0911452
  3978 | 0B919E    758174   +0.0903814
  3979 | 0B7896    751766   +0.0896175
  3980 | 0B5F8E    745358   +0.0888536
  3981 | 0B4685    738949   +0.0880896
  3982 | 0B2D7C    732540   +0.0873256
  3983 | 0B1472    726130   +0.0865614
  3984 | 0AFB68    719720   +0.0857973
  3985 | 0AE25D    713309   +0.0850331
  3986 | 0AC953    706899   +0.0842689
  3987 | 0AB047    700487   +0.0835046
  3988 | 0A973C    694076   +0.0827403
  3989 | 0A7E2F    687663   +0.0819758
  3990 | 0A6523    681251   +0.0812114
  3991 | 0A4C16    674838   +0.0804470
  3992 | 0A3309    668425   +0.0796825
  3993 | 0A19FB    662011   +0.0789179
  3994 | 0A00ED    655597   +0.0781533
  3995 | 09E7DE    649182   +0.0773885
  3996 | 09CECF    642767   +0.0766238
  3997 | 09B5C0    636352   +0.0758591
  3998 | 099CB1    629937   +0.0750943
  3999 | 0983A1    623521   +0.0743295
  4000 | 096A90    617104   +0.0735645
  4001 | 09517F    610687   +0.0727996
  4002 | 09386E    604270   +0.0720346
  4003 | 091F5D    597853   +0.0712696
  4004 | 09064B    591435   +0.0705045
  4005 | 08ED39    585017   +0.0697395
  4006 | 08D427    578599   +0.0689744
  4007 | 08BB14    572180   +0.0682092
  4008 | 08A201    565761   +0.0674440
  4009 | 0888ED    559341   +0.0666786
  4010 | 086FD9    552921   +0.0659133
  4011 | 0856C5    546501   +0.0651480
  4012 | 083DB1    540081   +0.0643827
  4013 | 08249C    533660   +0.0636172
  4014 | 080B87    527239   +0.0628518
  4015 | 07F271    520817   +0.0620862
  4016 | 07D95C    514396   +0.0613208
  4017 | 07C046    507974   +0.0605552
  4018 | 07A72F    501551   +0.0597895
  4019 | 078E19    495129   +0.0590240
  4020 | 077502    488706   +0.0582583
  4021 | 075BEA    482282   +0.0574925
  4022 | 0742D3    475859   +0.0567268
  4023 | 0729BB    469435   +0.0559610
  4024 | 0710A3    463011   +0.0551952
  4025 | 06F78B    456587   +0.0544294
  4026 | 06DE72    450162   +0.0536635
  4027 | 06C559    443737   +0.0528976
  4028 | 06AC40    437312   +0.0521317
  4029 | 069327    430887   +0.0513657
  4030 | 067A0D    424461   +0.0505997
  4031 | 0660F4    418036   +0.0498338
  4032 | 0647D9    411609   +0.0490676
  4033 | 062EBF    405183   +0.0483016
  4034 | 0615A4    398756   +0.0475354
  4035 | 05FC8A    392330   +0.0467694
  4036 | 05E36F    385903   +0.0460032
  4037 | 05CA53    379475   +0.0452369
  4038 | 05B138    373048   +0.0444708
  4039 | 05981C    366620   +0.0437045
  4040 | 057F00    360192   +0.0429382
  4041 | 0565E4    353764   +0.0421720
  4042 | 054CC8    347336   +0.0414057
  4043 | 0533AB    340907   +0.0406393
  4044 | 051A8E    334478   +0.0398729
  4045 | 050171    328049   +0.0391065
  4046 | 04E854    321620   +0.0383401
  4047 | 04CF37    315191   +0.0375737
  4048 | 04B619    308761   +0.0368072
  4049 | 049CFC    302332   +0.0360408
  4050 | 0483DE    295902   +0.0352743
  4051 | 046AC0    289472   +0.0345078
  4052 | 0451A1    283041   +0.0337411
  4053 | 043883    276611   +0.0329746
  4054 | 041F64    270180   +0.0322080
  4055 | 040646    263750   +0.0314415
  4056 | 03ED27    257319   +0.0306748
  4057 | 03D408    250888   +0.0299082
  4058 | 03BAE9    244457   +0.0291415
  4059 | 03A1C9    238025   +0.0283748
  4060 | 0388AA    231594   +0.0276082
  4061 | 036F8A    225162   +0.0268414
  4062 | 03566B    218731   +0.0260748
  4063 | 033D4B    212299   +0.0253080
  4064 | 03242B    205867   +0.0245413
  4065 | 030B0B    199435   +0.0237745
  4066 | 02F1EA    193002   +0.0230076
  4067 | 02D8CA    186570   +0.0222409
  4068 | 02BFAA    180138   +0.0214741
  4069 | 02A689    173705   +0.0207072
  4070 | 028D68    167272   +0.0199404
  4071 | 027448    160840   +0.0191736
  4072 | 025B27    154407   +0.0184067
  4073 | 024206    147974   +0.0176399
  4074 | 0228E5    141541   +0.0168730
  4075 | 020FC4    135108   +0.0161061
  4076 | 01F6A3    128675   +0.0153393
  4077 | 01DD81    122241   +0.0145723
  4078 | 01C460    115808   +0.0138054
  4079 | 01AB3F    109375   +0.0130385
  4080 | 01921D    102941   +0.0122715
  4081 | 0178FC     96508   +0.0115047
  4082 | 015FDA     90074   +0.0107377
  4083 | 0146B8     83640   +0.0099707
  4084 | 012D97     77207   +0.0092038
  4085 | 011475     70773   +0.0084368
  4086 | 00FB53     64339   +0.0076698
  4087 | 00E231     57905   +0.0069028
  4088 | 00C910     51472   +0.0061359
  4089 | 00AFEE     45038   +0.0053689
  4090 | 0096CC     38604   +0.0046020
  4091 | 007DAA     32170   +0.0038350
  4092 | 006488     25736   +0.0030680
  4093 | 004B66     19302   +0.0023010
  4094 | 003244     12868   +0.0015340
  4095 | 001922      6434   +0.0007670
  4096 | 000000         0   +0.0000000
  4097 | FFE6DE     -6434   -0.0007670
  4098 | FFCDBC    -12868   -0.0015340
  4099 | FFB49A    -19302   -0.0023010
  4100 | FF9B78    -25736   -0.0030680
  4101 | FF8256    -32170   -0.0038350
  4102 | FF6934    -38604   -0.0046020
  4103 | FF5012    -45038   -0.0053689
  4104 | FF36F0    -51472   -0.0061359
  4105 | FF1DCF    -57905   -0.0069028
  4106 | FF04AD    -64339   -0.0076698
  4107 | FEEB8B    -70773   -0.0084368
  4108 | FED269    -77207   -0.0092038
  4109 | FEB948    -83640   -0.0099707
  4110 | FEA026    -90074   -0.0107377
  4111 | FE8704    -96508   -0.0115047
  4112 | FE6DE3   -102941   -0.0122715
  4113 | FE54C1   -109375   -0.0130385
  4114 | FE3BA0   -115808   -0.0138054
  4115 | FE227F   -122241   -0.0145723
  4116 | FE095D   -128675   -0.0153393
  4117 | FDF03C   -135108   -0.0161061
  4118 | FDD71B   -141541   -0.0168730
  4119 | FDBDFA   -147974   -0.0176399
  4120 | FDA4D9   -154407   -0.0184067
  4121 | FD8BB8   -160840   -0.0191736
  4122 | FD7298   -167272   -0.0199404
  4123 | FD5977   -173705   -0.0207072
  4124 | FD4056   -180138   -0.0214741
  4125 | FD2736   -186570   -0.0222409
  4126 | FD0E16   -193002   -0.0230076
  4127 | FCF4F5   -199435   -0.0237745
  4128 | FCDBD5   -205867   -0.0245413
  4129 | FCC2B5   -212299   -0.0253080
  4130 | FCA995   -218731   -0.0260748
  4131 | FC9076   -225162   -0.0268414
  4132 | FC7756   -231594   -0.0276082
  4133 | FC5E37   -238025   -0.0283748
  4134 | FC4517   -244457   -0.0291415
  4135 | FC2BF8   -250888   -0.0299082
  4136 | FC12D9   -257319   -0.0306748
  4137 | FBF9BA   -263750   -0.0314415
  4138 | FBE09C   -270180   -0.0322080
  4139 | FBC77D   -276611   -0.0329746
  4140 | FBAE5F   -283041   -0.0337411
  4141 | FB9540   -289472   -0.0345078
  4142 | FB7C22   -295902   -0.0352743
  4143 | FB6304   -302332   -0.0360408
  4144 | FB49E7   -308761   -0.0368072
  4145 | FB30C9   -315191   -0.0375737
  4146 | FB17AC   -321620   -0.0383401
  4147 | FAFE8F   -328049   -0.0391065
  4148 | FAE572   -334478   -0.0398729
  4149 | FACC55   -340907   -0.0406393
  4150 | FAB338   -347336   -0.0414057
  4151 | FA9A1C   -353764   -0.0421720
  4152 | FA8100   -360192   -0.0429382
  4153 | FA67E4   -366620   -0.0437045
  4154 | FA4EC8   -373048   -0.0444708
  4155 | FA35AD   -379475   -0.0452369
  4156 | FA1C91   -385903   -0.0460032
  4157 | FA0376   -392330   -0.0467694
  4158 | F9EA5C   -398756   -0.0475354
  4159 | F9D141   -405183   -0.0483016
  4160 | F9B827   -411609   -0.0490676
  4161 | F99F0C   -418036   -0.0498338
  4162 | F985F3   -424461   -0.0505997
  4163 | F96CD9   -430887   -0.0513657
  4164 | F953C0   -437312   -0.0521317
  4165 | F93AA7   -443737   -0.0528976
  4166 | F9218E   -450162   -0.0536635
  4167 | F90875   -456587   -0.0544294
  4168 | F8EF5D   -463011   -0.0551952
  4169 | F8D645   -469435   -0.0559610
  4170 | F8BD2D   -475859   -0.0567268
  4171 | F8A416   -482282   -0.0574925
  4172 | F88AFE   -488706   -0.0582583
  4173 | F871E7   -495129   -0.0590240
  4174 | F858D1   -501551   -0.0597895
  4175 | F83FBA   -507974   -0.0605552
  4176 | F826A4   -514396   -0.0613208
  4177 | F80D8F   -520817   -0.0620862
  4178 | F7F479   -527239   -0.0628518
  4179 | F7DB64   -533660   -0.0636172
  4180 | F7C24F   -540081   -0.0643827
  4181 | F7A93B   -546501   -0.0651480
  4182 | F79027   -552921   -0.0659133
  4183 | F77713   -559341   -0.0666786
  4184 | F75DFF   -565761   -0.0674440
  4185 | F744EC   -572180   -0.0682092
  4186 | F72BD9   -578599   -0.0689744
  4187 | F712C7   -585017   -0.0697395
  4188 | F6F9B5   -591435   -0.0705045
  4189 | F6E0A3   -597853   -0.0712696
  4190 | F6C792   -604270   -0.0720346
  4191 | F6AE81   -610687   -0.0727996
  4192 | F69570   -617104   -0.0735645
  4193 | F67C5F   -623521   -0.0743295
  4194 | F6634F   -629937   -0.0750943
  4195 | F64A40   -636352   -0.0758591
  4196 | F63131   -642767   -0.0766238
  4197 | F61822   -649182   -0.0773885
  4198 | F5FF13   -655597   -0.0781533
  4199 | F5E605   -662011   -0.0789179
  4200 | F5CCF7   -668425   -0.0796825
  4201 | F5B3EA   -674838   -0.0804470
  4202 | F59ADD   -681251   -0.0812114
  4203 | F581D1   -687663   -0.0819758
  4204 | F568C4   -694076   -0.0827403
  4205 | F54FB9   -700487   -0.0835046
  4206 | F536AD   -706899   -0.0842689
  4207 | F51DA3   -713309   -0.0850331
  4208 | F50498   -719720   -0.0857973
  4209 | F4EB8E   -726130   -0.0865614
  4210 | F4D284   -732540   -0.0873256
  4211 | F4B97B   -738949   -0.0880896
  4212 | F4A072   -745358   -0.0888536
  4213 | F4876A   -751766   -0.0896175
  4214 | F46E62   -758174   -0.0903814
  4215 | F4555B   -764581   -0.0911452
  4216 | F43C54   -770988   -0.0919089
  4217 | F4234D   -777395   -0.0926727
  4218 | F40A47   -783801   -0.0934364
  4219 | F3F142   -790206   -0.0941999
  4220 | F3D83D   -796611   -0.0949634
  4221 | F3BF38   -803016   -0.0957270
  4222 | F3A634   -809420   -0.0964904
  4223 | F38D30   -815824   -0.0972538
  4224 | F3742D   -822227   -0.0980171
  4225 | F35B2A   -828630   -0.0987804
  4226 | F34228   -835032   -0.0995436
  4227 | F32926   -841434   -0.1003067
  4228 | F31025   -847835   -0.1010698
  4229 | F2F724   -854236   -0.1018329
  4230 | F2DE24   -860636   -0.1025958
  4231 | F2C524   -867036   -0.1033587
  4232 | F2AC25   -873435   -0.1041216
  4233 | F29326   -879834   -0.1048844
  4234 | F27A28   -886232   -0.1056471
  4235 | F2612A   -892630   -0.1064098
  4236 | F2482D   -899027   -0.1071724
  4237 | F22F30   -905424   -0.1079350
  4238 | F21634   -911820   -0.1086974
  4239 | F1FD38   -918216   -0.1094599
  4240 | F1E43D   -924611   -0.1102222
  4241 | F1CB43   -931005   -0.1109844
  4242 | F1B249   -937399   -0.1117467
  4243 | F1994F   -943793   -0.1125089
  4244 | F18056   -950186   -0.1132710
  4245 | F1675E   -956578   -0.1140330
  4246 | F14E66   -962970   -0.1147950
  4247 | F1356F   -969361   -0.1155568
  4248 | F11C79   -975751   -0.1163186
  4249 | F10383   -982141   -0.1170803
  4250 | F0EA8D   -988531   -0.1178421
  4251 | F0D198   -994920   -0.1186037
  4252 | F0B8A4  -1001308   -0.1193652
  4253 | F09FB0  -1007696   -0.1201267
  4254 | F086BD  -1014083   -0.1208881
  4255 | F06DCB  -1020469   -0.1216494
  4256 | F054D9  -1026855   -0.1224107
  4257 | F03BE8  -1033240   -0.1231718
  4258 | F022F7  -1039625   -0.1239330
  4259 | F00A07  -1046009   -0.1246940
  4260 | EFF117  -1052393   -0.1254550
  4261 | EFD829  -1058775   -0.1262158
  4262 | EFBF3A  -1065158   -0.1269767
  4263 | EFA64D  -1071539   -0.1277374
  4264 | EF8D60  -1077920   -0.1284981
  4265 | EF7474  -1084300   -0.1292586
  4266 | EF5B88  -1090680   -0.1300192
  4267 | EF429D  -1097059   -0.1307796
  4268 | EF29B2  -1103438   -0.1315401
  4269 | EF10C9  -1109815   -0.1323003
  4270 | EEF7E0  -1116192   -0.1330605
  4271 | EEDEF7  -1122569   -0.1338207
  4272 | EEC60F  -1128945   -0.1345807
  4273 | EEAD28  -1135320   -0.1353407
  4274 | EE9442  -1141694   -0.1361005
  4275 | EE7B5C  -1148068   -0.1368604
  4276 | EE6277  -1154441   -0.1376201
  4277 | EE4992  -1160814   -0.1383798
  4278 | EE30AF  -1167185   -0.1391393
  4279 | EE17CC  -1173556   -0.1398988
  4280 | EDFEE9  -1179927   -0.1406583
  4281 | EDE608  -1186296   -0.1414175
  4282 | EDCD27  -1192665   -0.1421767
  4283 | EDB446  -1199034   -0.1429360
  4284 | ED9B67  -1205401   -0.1436950
  4285 | ED8288  -1211768   -0.1444540
  4286 | ED69AA  -1218134   -0.1452129
  4287 | ED50CC  -1224500   -0.1459718
  4288 | ED37F0  -1230864   -0.1467304
  4289 | ED1F14  -1237228   -0.1474891
  4290 | ED0638  -1243592   -0.1482477
  4291 | ECED5E  -1249954   -0.1490061
  4292 | ECD484  -1256316   -0.1497645
  4293 | ECBBAB  -1262677   -0.1505228
  4294 | ECA2D3  -1269037   -0.1512810
  4295 | EC89FB  -1275397   -0.1520392
  4296 | EC7124  -1281756   -0.1527972
  4297 | EC584E  -1288114   -0.1535552
  4298 | EC3F79  -1294471   -0.1543130
  4299 | EC26A5  -1300827   -0.1550707
  4300 | EC0DD1  -1307183   -0.1558284
  4301 | EBF4FE  -1313538   -0.1565859
  4302 | EBDC2C  -1319892   -0.1573434
  4303 | EBC35A  -1326246   -0.1581008
  4304 | EBAA89  -1332599   -0.1588582
  4305 | EB91BA  -1338950   -0.1596153
  4306 | EB78EA  -1345302   -0.1603725
  4307 | EB601C  -1351652   -0.1611295
  4308 | EB474F  -1358001   -0.1618863
  4309 | EB2E82  -1364350   -0.1626432
  4310 | EB15B6  -1370698   -0.1633999
  4311 | EAFCEB  -1377045   -0.1641566
  4312 | EAE421  -1383391   -0.1649131
  4313 | EACB57  -1389737   -0.1656696
  4314 | EAB28F  -1396081   -0.1664258
  4315 | EA99C7  -1402425   -0.1671821
  4316 | EA8100  -1408768   -0.1679382
  4317 | EA6839  -1415111   -0.1686944
  4318 | EA4F74  -1421452   -0.1694503
  4319 | EA36B0  -1427792   -0.1702061
  4320 | EA1DEC  -1434132   -0.1709619
  4321 | EA0529  -1440471   -0.1717175
  4322 | E9EC67  -1446809   -0.1724731
  4323 | E9D3A6  -1453146   -0.1732285
  4324 | E9BAE6  -1459482   -0.1739838
  4325 | E9A226  -1465818   -0.1747391
  4326 | E98968  -1472152   -0.1754942
  4327 | E970AA  -1478486   -0.1762493
  4328 | E957ED  -1484819   -0.1770042
  4329 | E93F31  -1491151   -0.1777591
  4330 | E92676  -1497482   -0.1785138
  4331 | E90DBC  -1503812   -0.1792684
  4332 | E8F503  -1510141   -0.1800228
  4333 | E8DC4A  -1516470   -0.1807773
  4334 | E8C393  -1522797   -0.1815315
  4335 | E8AADC  -1529124   -0.1822858
  4336 | E89226  -1535450   -0.1830399
  4337 | E87971  -1541775   -0.1837939
  4338 | E860BE  -1548098   -0.1845477
  4339 | E8480B  -1554421   -0.1853014
  4340 | E82F58  -1560744   -0.1860552
  4341 | E816A7  -1567065   -0.1868087
  4342 | E7FDF7  -1573385   -0.1875621
  4343 | E7E548  -1579704   -0.1883154
  4344 | E7CC99  -1586023   -0.1890687
  4345 | E7B3EC  -1592340   -0.1898217
  4346 | E79B3F  -1598657   -0.1905748
  4347 | E78294  -1604972   -0.1913276
  4348 | E769E9  -1611287   -0.1920804
  4349 | E7513F  -1617601   -0.1928331
  4350 | E73897  -1623913   -0.1935855
  4351 | E71FEF  -1630225   -0.1943380
  4352 | E70748  -1636536   -0.1950903
  4353 | E6EEA2  -1642846   -0.1958425
  4354 | E6D5FD  -1649155   -0.1965946
  4355 | E6BD59  -1655463   -0.1973466
  4356 | E6A4B6  -1661770   -0.1980984
  4357 | E68C14  -1668076   -0.1988502
  4358 | E67373  -1674381   -0.1996018
  4359 | E65AD3  -1680685   -0.2003533
  4360 | E64234  -1686988   -0.2011046
  4361 | E62996  -1693290   -0.2018559
  4362 | E610F9  -1699591   -0.2026070
  4363 | E5F85D  -1705891   -0.2033581
  4364 | E5DFC2  -1712190   -0.2041090
  4365 | E5C728  -1718488   -0.2048597
  4366 | E5AE8F  -1724785   -0.2056104
  4367 | E595F7  -1731081   -0.2063609
  4368 | E57D60  -1737376   -0.2071114
  4369 | E564CA  -1743670   -0.2078617
  4370 | E54C35  -1749963   -0.2086118
  4371 | E533A1  -1756255   -0.2093619
  4372 | E51B0E  -1762546   -0.2101119
  4373 | E5027D  -1768835   -0.2108616
  4374 | E4E9EC  -1775124   -0.2116113
  4375 | E4D15C  -1781412   -0.2123609
  4376 | E4B8CD  -1787699   -0.2131103
  4377 | E4A040  -1793984   -0.2138596
  4378 | E487B3  -1800269   -0.2146088
  4379 | E46F27  -1806553   -0.2153579
  4380 | E4569D  -1812835   -0.2161068
  4381 | E43E14  -1819116   -0.2168555
  4382 | E4258B  -1825397   -0.2176043
  4383 | E40D04  -1831676   -0.2183528
  4384 | E3F47E  -1837954   -0.2191012
  4385 | E3DBF9  -1844231   -0.2198495
  4386 | E3C375  -1850507   -0.2205976
  4387 | E3AAF2  -1856782   -0.2213457
  4388 | E39270  -1863056   -0.2220936
  4389 | E379EF  -1869329   -0.2228414
  4390 | E36170  -1875600   -0.2235889
  4391 | E348F1  -1881871   -0.2243365
  4392 | E33074  -1888140   -0.2250838
  4393 | E317F7  -1894409   -0.2258312
  4394 | E2FF7C  -1900676   -0.2265782
  4395 | E2E702  -1906942   -0.2273252
  4396 | E2CE89  -1913207   -0.2280720
  4397 | E2B611  -1919471   -0.2288188
  4398 | E29D9A  -1925734   -0.2295654
  4399 | E28525  -1931995   -0.2303118
  4400 | E26CB0  -1938256   -0.2310581
  4401 | E2543D  -1944515   -0.2318043
  4402 | E23BCB  -1950773   -0.2325503
  4403 | E2235A  -1957030   -0.2332962
  4404 | E20AEA  -1963286   -0.2340419
  4405 | E1F27B  -1969541   -0.2347876
  4406 | E1DA0E  -1975794   -0.2355330
  4407 | E1C1A1  -1982047   -0.2362784
  4408 | E1A936  -1988298   -0.2370236
  4409 | E190CC  -1994548   -0.2377687
  4410 | E17863  -2000797   -0.2385136
  4411 | E15FFB  -2007045   -0.2392584
  4412 | E14795  -2013291   -0.2400030
  4413 | E12F30  -2019536   -0.2407475
  4414 | E116CB  -2025781   -0.2414919
  4415 | E0FE69  -2032023   -0.2422360
  4416 | E0E607  -2038265   -0.2429801
  4417 | E0CDA6  -2044506   -0.2437241
  4418 | E0B547  -2050745   -0.2444679
  4419 | E09CE9  -2056983   -0.2452115
  4420 | E0848C  -2063220   -0.2459550
  4421 | E06C30  -2069456   -0.2466984
  4422 | E053D6  -2075690   -0.2474415
  4423 | E03B7C  -2081924   -0.2481847
  4424 | E02324  -2088156   -0.2489276
  4425 | E00ACD  -2094387   -0.2496704
  4426 | DFF278  -2100616   -0.2504129
  4427 | DFDA23  -2106845   -0.2511555
  4428 | DFC1D0  -2113072   -0.2518978
  4429 | DFA97E  -2119298   -0.2526400
  4430 | DF912E  -2125522   -0.2533820
  4431 | DF78DE  -2131746   -0.2541239
  4432 | DF6090  -2137968   -0.2548656
  4433 | DF4843  -2144189   -0.2556072
  4434 | DF2FF8  -2150408   -0.2563486
  4435 | DF17AD  -2156627   -0.2570900
